Experiment,Experimental_batch,Bee_ID,Number,Caste,Queen_source,Developmental_conditions,Weeks_outdoors,Colony_ID,Treatment,Lab_ID,NCBI_Genbank_acession_number,BLAST_date,First_BLAST_match_accession_number,BLAST_match_percentage,Species,Location,Lat_lon,Date_Queen_Collected,Date_Experiment_Start,Bee_weight_g,Time_in_experiment_hours,Mortality,Sucrose_consumed,Sucrose_consumed_per_hour,Dead_bee_weight_g,Weight_change_g,Valid_mort_data,Valid_sucrose_data,Male,Valid_species,Notes
Experiment01,1,12,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_061,PP933398,20-Jun-24,MH992759.1,100,lucorum,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.183,48,0,0.268,0.005583333,0.183,0,1,1,0,0,
Experiment01,1,15,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_052,PP933389,20-Jun-24,MH992759.1,100,lucorum,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.165,48,0,0.581,0.012104167,0.206,-0.041,1,1,0,0,
Experiment01,1,17,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_084,PP933327,20-Jun-24,MH992759.1,100,lucorum,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.175,48,0,0.358,0.007458333,0.196,-0.021,1,1,0,0,
Experiment01,1,48,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_091,PP933317,20-Jun-24,MH992759.1,100,lucorum,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.298,48,0,0.661,0.013770833,0.283,0.015,1,1,0,0,
Experiment01,1,51,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_009,PP933305,20-Jun-24,MH992759.1,100,lucorum,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.169,48,0,0.244,0.005083333,0.197,-0.028,1,1,0,0,
Experiment01,1,56,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_048,PP933388,20-Jun-24,MH992759.1,100,lucorum,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.305,48,0,0.365,0.007604167,0.194,0.111,1,1,0,0,
Experiment01,1,61,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_030,PP933397,20-Jun-24,MH992759.1,100,lucorum,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.22,48,0,0.527,0.010979167,0.235,-0.015,1,1,0,0,
Experiment01,1,64,1x,Worker,Wild,Outdoor,NA,NA,WP,BPP_027,PP933273,20-Jun-24,MH992759.1,100,lucorum,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.2,48,0,0.944,0.019666667,0.247,-0.047,1,1,0,0,
Experiment01,1,66,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_044,PP933372,20-Jun-24,MH992759.1,100,lucorum,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.239,48,0,0.492,0.01025,0.25,-0.011,1,1,0,0,
Experiment01,1,70,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_086,PP933275,20-Jun-24,MH992759.1,100,lucorum,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.198,48,0,0.582,0.012125,0.181,0.017,1,1,0,0,
Experiment01,1,212,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_051,PP933359,20-Jun-24,MH992759.1,100,lucorum,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.193,48,0,0.525,0.0109375,0.204,-0.011,1,1,0,0,
Experiment01,1,215,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_033,PP933396,20-Jun-24,MH992759.1,100,lucorum,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.183,48,0,0.699,0.0145625,0.139,0.044,1,1,0,0,
Experiment01,2,370,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_039,PP933384,20-Jun-24,MH992759.1,100,lucorum,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.183,48,0,0.258,0.005375,0.232,-0.049,1,1,0,0,
Experiment01,2,380,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_135,PP933302,20-Jun-24,MH992759.1,100,lucorum,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.146,48,0,0.254,0.005291667,0.127,0.019,1,1,0,0,
Experiment01,2,384,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_034,PP933376,20-Jun-24,MH992759.1,100,lucorum,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.301,48,0,0.377,0.007854167,0.285,0.016,1,1,0,0,
Experiment01,2,393,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_036,PP933393,20-Jun-24,MH992759.1,100,lucorum,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.187,48,0,0.234,0.004875,0.244,-0.057,1,1,0,0,
Experiment01,2,399,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_023,PP933383,20-Jun-24,MH992759.1,100,lucorum,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.173,16,1,0.044,0.00275,0.136,0.037,1,1,0,0,
Experiment01,2,401,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_150,PP933294,20-Jun-24,MH992759.1,100,lucorum,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.153,48,0,0.319,0.006645833,0.222,-0.069,1,1,0,0,
Experiment01,2,407,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_123,PP933270,20-Jun-24,MH992759.1,100,lucorum,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.223,48,0,0.492,0.01025,0.223,0,1,1,0,0,
Experiment01,2,411,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_127,PP933408,20-Jun-24,MH992759.1,100,lucorum,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.184,48,0,0.571,0.011895833,0.23,-0.046,1,1,0,0,
Experiment01,2,414,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_178,PP933425,20-Jun-24,MH992759.1,100,lucorum,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.266,48,0,0.381,0.0079375,0.271,-0.005,1,1,0,0,
Experiment01,2,415,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_038,PP933369,20-Jun-24,MH992759.1,100,lucorum,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.155,48,0,0.327,0.0068125,0.195,-0.04,1,1,0,0,
Experiment01,2,416,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_146,PP933420,20-Jun-24,MH992759.1,100,lucorum,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.202,48,0,0.339,0.0070625,0.221,-0.019,1,1,0,0,
Experiment01,2,419,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_042,PP933341,20-Jun-24,MH992759.1,99.8,lucorum,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.137,48,0,0.279,0.0058125,0.198,-0.061,1,1,0,0,
Experiment01,2,429,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_192,PP933345,20-Jun-24,MH992759.1,100,lucorum,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.195,48,0,0.222,0.004625,0.245,-0.05,1,1,0,0,
Experiment01,2,437,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_037,PP933387,20-Jun-24,MH992759.1,100,lucorum,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.23,48,0,0.447,0.0093125,0.191,0.039,1,1,0,0,
Experiment01,2,445,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_168,PP933422,20-Jun-24,MH992759.1,100,lucorum,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.165,48,0,0.518,0.010791667,0.206,-0.041,1,1,0,0,
Experiment01,2,447,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_131,PP933421,20-Jun-24,MH992759.1,100,lucorum,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.075,48,0,0.812,0.016916667,0.09,-0.015,1,1,0,0,
Experiment01,2,448,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_170,PP933419,20-Jun-24,MH992759.1,100,lucorum,"Ireland: County Kildare, Kilgowan Cottages",53.057 N 6.769 W,NA,11-Jul-23,0.152,48,0,0.37,0.007708333,0.179,-0.027,1,1,0,0,
Experiment01,1,99,1x,Worker,Commercial_Koppert,Laboratory,NA,B,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.106,48,0,0.412,0.008583333,0.104,0.002,1,1,0,1,
Experiment01,2,325,1x,Worker,Commercial_Koppert,Laboratory,NA,B,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,11-Jul-23,0.207,48,0,0.688,0.014333333,0.223,-0.016,1,1,0,1,
Experiment01,1,4,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_020,PP933357,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.164,48,0,0.928,0.019333333,0.216,-0.052,1,1,0,1,
Experiment01,1,5,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_022,PP933394,20-Jun-24,MN652845.1,99.76,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.254,48,0,0.756,0.01575,0.247,0.007,1,1,0,1,
Experiment01,1,6,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_068,PP933392,20-Jun-24,MN652845.1,99.78,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.177,48,0,0.346,0.007208333,0.168,0.009,1,1,0,1,
Experiment01,1,8,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_094,PP933276,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.196,48,0,0.41,0.008541667,0.241,-0.045,1,1,0,1,
Experiment01,1,10,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_064,PP933379,20-Jun-24,MN652845.1,99.56,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.412,48,0,0.386,0.008041667,0.294,0.118,1,1,0,1,
Experiment01,1,11,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_087,PP933285,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.411,48,0,0.561,0.0116875,0.408,0.003,1,1,0,1,
Experiment01,1,13,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_071,PP933266,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.315,48,0,0.607,0.012645833,0.329,-0.014,1,1,0,1,
Experiment01,1,14,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_139,PP933269,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.165,48,0,0.656,0.013666667,0.17,-0.005,1,1,0,1,
Experiment01,1,16,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_070,PP933326,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.193,48,0,0.339,0.0070625,NA,NA,1,1,0,1,
Experiment01,1,19,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_194,PP933354,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.225,48,0,0.992,0.020666667,0.331,-0.106,1,1,0,1,
Experiment01,1,20,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_025,PP933325,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.233,48,0,0.698,0.014541667,0.249,-0.016,1,1,0,1,
Experiment01,1,21,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_126,PP933301,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.185,48,0,0.428,0.008916667,0.166,0.019,1,1,0,1,
Experiment01,1,23,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_019,PP933377,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.176,48,0,0.372,0.00775,0.173,0.003,1,1,0,1,
Experiment01,1,26,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_021,PP933366,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.206,48,0,0.617,0.012854167,0.196,0.01,1,1,0,1,
Experiment01,1,27,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_018,PP933378,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.191,48,0,0.549,0.0114375,0.195,-0.004,1,1,0,1,
Experiment01,1,30,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_065,PP933363,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.254,48,0,1.207,0.025145833,0.251,0.003,1,1,0,1,
Experiment01,1,31,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_153,PP933321,20-Jun-24,MN652862.1,99.82,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.25,48,0,1.072,0.022333333,0.339,-0.089,1,1,0,1,
Experiment01,1,32,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_031,PP933385,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.195,48,0,0.35,0.007291667,0.191,0.004,1,1,0,1,
Experiment01,1,33,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_073,PP933284,20-Jun-24,MN652845.1,99.81,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.145,48,0,0.471,0.0098125,0.18,-0.035,1,1,0,1,
Experiment01,1,34,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_003,PP933360,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.298,48,0,0.411,0.0085625,0.312,-0.014,1,1,0,1,
Experiment01,1,35,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_059,PP933356,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.262,48,0,0.339,0.0070625,0.271,-0.009,1,1,0,1,
Experiment01,1,36,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_058,PP933296,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.174,48,0,0.372,0.00775,0.225,-0.051,1,1,0,1,
Experiment01,1,37,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_055,PP933371,20-Jun-24,MN652862.1,99.81,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.212,48,0,0.803,0.016729167,0.264,-0.052,1,1,0,1,
Experiment01,1,39,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_056,PP933364,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.21,48,0,0.515,0.010729167,0.241,-0.031,1,1,0,1,
Experiment01,1,41,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_090,PP933308,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.263,48,0,0.599,0.012479167,0.277,-0.014,1,1,0,1,
Experiment01,1,42,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_054,PP933362,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.297,48,0,0.623,0.012979167,0.223,0.074,1,1,0,1,
Experiment01,1,44,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_067,PP933347,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.194,48,0,0.681,0.0141875,0.234,-0.04,1,1,0,1,
Experiment01,1,45,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_004,PP933322,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.282,48,0,0.504,0.0105,NA,NA,1,1,0,1,
Experiment01,1,46,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_011,PP933324,20-Jun-24,MN652845.1,99.83,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.158,48,0,0.444,0.00925,0.167,-0.009,1,1,0,1,
Experiment01,1,47,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_016,PP933297,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.175,48,0,0.458,0.009541667,0.182,-0.007,1,1,0,1,
Experiment01,1,49,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_147,PP933428,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.148,48,0,0.378,0.007875,0.145,0.003,1,1,0,1,
Experiment01,1,50,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_043,PP933290,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.229,48,0,0.442,0.009208333,0.269,-0.04,1,1,0,1,
Experiment01,1,52,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_013,PP933272,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.175,48,0,0.664,0.013833333,0.194,-0.019,1,1,0,1,
Experiment01,1,53,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_005,PP933271,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.349,48,0,0.273,0.0056875,0.272,0.077,1,1,0,1,
Experiment01,1,54,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_075,PP933298,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.292,48,0,0.61,0.012708333,0.224,0.068,1,1,0,1,
Experiment01,1,55,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_046,PP933373,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.281,48,0,0.385,0.008020833,0.244,0.037,1,1,0,1,
Experiment01,1,57,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_085,PP933267,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.24,48,0,0.525,0.0109375,0.186,0.054,1,1,0,1,
Experiment01,1,60,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_077,PP933413,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.246,48,0,0.519,0.0108125,0.223,0.023,1,1,0,1,
Experiment01,1,62,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_076,PP933365,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.214,48,0,0.462,0.009625,0.229,-0.015,1,1,0,1,
Experiment01,1,63,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_002,PP933355,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.234,48,0,0.587,0.012229167,0.223,0.011,1,1,0,1,
Experiment01,1,65,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_014,PP933282,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.222,48,0,0.697,0.014520833,0.202,0.02,1,1,0,1,
Experiment01,1,67,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_047,PP933390,20-Jun-24,MN652845.1,99.76,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.214,48,0,0.6252,0.013025,0.284,-0.07,1,1,0,1,
Experiment01,1,69,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_028,PP933283,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.185,48,0,0.232,0.004833333,0.194,-0.009,1,1,0,1,
Experiment01,1,72,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_010,PP933313,20-Jun-24,MN652862.1,99.7,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.164,48,0,0.683,0.014229167,0.158,0.006,1,1,0,1,
Experiment01,1,73,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_143,PP933303,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.199,4,1,NA,NA,0.165,0.034,1,0,0,1,
Experiment01,1,75,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_063,PP933315,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.22,48,0,0.724,0.015083333,NA,NA,1,1,0,1,
Experiment01,1,76,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_008,PP933295,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.2,48,0,0.598,0.012458333,0.213,-0.013,1,1,0,1,
Experiment01,1,77,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_017,PP933306,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.215,48,0,0.431,0.008979167,0.245,-0.03,1,1,0,1,
Experiment01,1,78,1x,Worker,Wild,Outdoor,NA,NA,WP,BBP_151,PP933304,20-Jun-24,MN652862.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.284,16,1,0.011,0.0006875,0.23,0.054,1,1,0,1,
Experiment01,1,79,1x,Worker,Wild,Outdoor,NA,NA,WC,BBP_083,PP933316,20-Jun-24,MN652845.1,100,terrestris,"Ireland: County Dublin, Colganstown",53.312 N 6.514 W,NA,29-Jun-23,0.304,48,0,0.738,0.015375,0.257,0.047,1,1,0,1,
Experiment01,1,81,1x,Worker,Commercial_Koppert,Laboratory,NA,A_or_D,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.205,48,0,0.365,0.007604167,0.226,-0.021,1,1,0,1,"Due to user communication error between investigators, it is unclear what colony this bee is from"
Experiment01,1,82,1x,Worker,Commercial_Koppert,Laboratory,NA,A_or_D,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.187,48,0,0.823,0.017145833,0.197,-0.01,1,1,0,1,"Due to user communication error between investigators, it is unclear what colony this bee is from"
Experiment01,1,83,1x,Worker,Commercial_Koppert,Laboratory,NA,A_or_D,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.156,4,1,NA,NA,0.15,0.006,1,0,0,1,"Due to user communication error between investigators, it is unclear what colony this bee is from"
Experiment01,1,85,1x,Worker,Commercial_Koppert,Laboratory,NA,A_or_D,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.157,48,0,0.209,0.004354167,0.154,0.003,1,1,0,1,"Due to user communication error between investigators, it is unclear what colony this bee is from"
Experiment01,1,87,1x,Worker,Commercial_Koppert,Laboratory,NA,A_or_D,DIM,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.185,4,1,NA,NA,0.197,-0.012,1,0,0,1,"Due to user communication error between investigators, it is unclear what colony this bee is from"
Experiment01,1,88,1x,Worker,Commercial_Koppert,Laboratory,NA,A_or_D,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.168,48,0,0.64,0.013333333,0.195,-0.027,1,1,0,1,"Due to user communication error between investigators, it is unclear what colony this bee is from"
Experiment01,1,89,1x,Worker,Commercial_Koppert,Laboratory,NA,A_or_D,RC,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.152,48,0,0.505,0.010520833,0.183,-0.031,1,1,0,1,"Due to user communication error between investigators, it is unclear what colony this bee is from"
Experiment01,1,90,1x,Worker,Commercial_Koppert,Laboratory,NA,A_or_D,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.168,4,1,NA,NA,0.181,-0.013,1,0,0,1,"Due to user communication error between investigators, it is unclear what colony this bee is from"
Experiment01,1,91,1x,Worker,Commercial_Koppert,Laboratory,NA,A_or_D,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.329,48,0,0.62,0.012916667,0.345,-0.016,1,1,0,1,"Due to user communication error between investigators, it is unclear what colony this bee is from"
Experiment01,1,92,1x,Worker,Commercial_Koppert,Laboratory,NA,A_or_D,DIM,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.155,4,1,NA,NA,0.129,0.026,1,0,0,1,"Due to user communication error between investigators, it is unclear what colony this bee is from"
Experiment01,1,93,1x,Worker,Commercial_Koppert,Laboratory,NA,A_or_D,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.171,4,1,NA,NA,0.19,-0.019,1,0,0,1,"Due to user communication error between investigators, it is unclear what colony this bee is from"
Experiment01,1,95,1x,Worker,Commercial_Koppert,Laboratory,NA,A_or_D,DIM,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.293,4,1,NA,NA,0.247,0.046,1,0,0,1,"Due to user communication error between investigators, it is unclear what colony this bee is from"
Experiment01,1,96,1x,Worker,Commercial_Koppert,Laboratory,NA,A_or_D,RP,NA,NA,NA,NA,NA,terrestris,NA,NA,NA,29-Jun-23,0.148,16,1,0.039,0.0024375,0.142,0.006,1,1,0,1,"Due to user communication error between investigators, it is unclear what colony this bee is from"
